2700,3.5,75,"South Park: Bigger, Longer and Uncut (1999)"
1042,3.489795918367347,49,That Thing You Do! (1996)
2011,3.4797979797979797,99,Back to the Future Part II (1989)
1380,3.477777777777778,90,Grease (1978)
4499,3.4761904761904763,21,Dirty Rotten Scoundrels (1988)
2572,3.473684210526316,57,10 Things I Hate About You (1999)
4246,3.471830985915493,71,Bridget Jones's Diary (2001)
1268,3.4705882352941178,17,Pump Up the Volume (1990)
5049,3.46875,16,48 Hrs. (1982)
500,3.4673202614379086,153,Mrs. Doubtfire (1993)
4029,3.466666666666667,15,State and Main (2000)
4321,3.4642857142857144,28,City Slickers (1991)
289,3.4642857142857144,14,Only You (1994)
107,3.462962962962963,27,Muppet Treasure Island (1996)
4571,3.4625,40,Bill & Ted's Excellent Adventure (1989)
2249,3.4615384615384617,13,My Blue Heaven (1990)
2718,3.4615384615384617,13,Drop Dead Gorgeous (1999)
8623,3.4615384615384617,13,Roxanne (1987)
34332,3.4583333333333335,12,Sky High (2005)
1747,3.457627118644068,59,Wag the Dog (1997)
2961,3.4545454545454546,11,"Story of Us, The (1999)"
4121,3.4545454545454546,11,Innerspace (1987)
3255,3.4473684210526314,57,"League of Their Own, A (1992)"
3869,3.4444444444444446,27,"Naked Gun 2 1/2: The Smell of Fear, The (1991)"
3948,3.4431818181818183,88,Meet the Parents (2000)
339,3.4405940594059405,101,While You Were Sleeping (1995)
2174,3.4375,104,Beetlejuice (1988)
450,3.4375,16,With Honors (1994)
342,3.4375,56,Muriel's Wedding (1994)
3751,3.4292929292929295,99,Chicken Run (2000)
1395,3.4285714285714284,14,Tin Men (1987)
1594,3.4285714285714284,14,In the Company of Men (1997)
63131,3.4285714285714284,14,Role Models (2008)
539,3.428,125,Sleepless in Seattle (1993)
2006,3.4272727272727272,55,"Mask of Zorro, The (1998)"
3552,3.425925925925926,54,Caddyshack (1980)
8917,3.425,20,Team America: World Police (2004)
6659,3.423076923076923,13,Tremors (1990)
61132,3.4210526315789473,19,Tropic Thunder (2008)
3549,3.4166666666666665,18,Guys and Dolls (1955)
3712,3.4166666666666665,12,Soapdish (1991)
663,3.411764705882353,17,Kids in the Hall: Brain Candy (1996)
1407,3.410958904109589,73,Scream (1996)
1125,3.4107142857142856,28,"Return of the Pink Panther, The (1975)"
63859,3.409090909090909,11,Bolt (2008)
2390,3.409090909090909,11,Little Voice (1998)
2247,3.40625,16,Married to the Mob (1988)
708,3.401639344262295,61,"Truth About Cats & Dogs, The (1996)"
5617,3.4,15,Secretary (2002)
1188,3.3970588235294117,34,Strictly Ballroom (1992)
5218,3.3968253968253967,63,Ice Age (2002)
52973,3.3958333333333335,24,Knocked Up (2007)
3253,3.391891891891892,74,Wayne's World (1992)
6218,3.3902439024390243,41,Bend It Like Beckham (2002)
122904,3.388888888888889,18,Deadpool (2016)
2671,3.3828125,64,Notting Hill (1999)
2145,3.380952380952381,42,Pretty in Pink (1986)
1013,3.380952380952381,21,"Parent Trap, The (1961)"
361,3.38,25,It Could Happen to You (1994)
3263,3.3793103448275863,29,White Men Can't Jump (1992)
1517,3.378504672897196,107,Austin Powers: International Man of Mystery (1997)
1441,3.375,28,Benny & Joon (1993)
2371,3.375,28,Fletch (1985)
4002,3.375,36,"Planes, Trains & Automobiles (1987)"
1297,3.375,20,Real Genius (1985)
2110,3.3666666666666667,15,Dead Men Don't Wear Plaid (1982)
2141,3.3653846153846154,26,"American Tail, An (1986)"
8529,3.364864864864865,37,"Terminal, The (2004)"
3565,3.3636363636363638,11,Where the Heart Is (2000)
5299,3.3627450980392157,51,My Big Fat Greek Wedding (2002)
5013,3.3620689655172415,29,Gosford Park (2001)
597,3.360544217687075,147,Pretty Woman (1990)
1614,3.36,25,In & Out (1997)
2792,3.36,25,Airplane II: The Sequel (1982)
236,3.3583333333333334,60,French Kiss (1995)
952,3.357142857142857,21,Around the World in 80 Days (1956)
1135,3.347826086956522,23,Private Benjamin (1980)
543,3.3461538461538463,52,So I Married an Axe Murderer (1993)
2915,3.3452380952380953,42,Risky Business (1983)
2694,3.3448275862068964,29,Big Daddy (1999)
3809,3.3448275862068964,29,What About Bob? (1991)
4299,3.3392857142857144,28,"Knight's Tale, A (2001)"
54272,3.3378378378378377,37,"Simpsons Movie, The (2007)"
8528,3.3378378378378377,37,Dodgeball: A True Underdog Story (2004)
218,3.3333333333333335,15,Boys on the Side (1995)
8366,3.3333333333333335,15,Saved! (2004)
785,3.3333333333333335,60,Kingpin (1996)
1020,3.3275862068965516,29,Cool Runnings (1993)
144,3.326923076923077,26,"Brothers McMullen, The (1995)"
587,3.3253968253968256,126,Ghost (1990)
3052,3.3227848101265822,79,Dogma (1999)
2405,3.3225806451612905,31,"Jewel of the Nile, The (1985)"
333,3.32,50,Tommy Boy (1995)
30825,3.32,25,Meet the Fockers (2004)
3566,3.3181818181818183,11,"Big Kahuna, The (2000)"
5785,3.3181818181818183,11,Jackass: The Movie (2002)
2469,3.3181818181818183,22,Peggy Sue Got Married (1986)
3087,3.316666666666667,30,Scrooged (1988)
2496,3.3095238095238093,21,Blast from the Past (1999)
2335,3.3076923076923075,26,"Waterboy, The (1998)"
2111,3.3076923076923075,13,"Man with Two Brains, The (1983)"
180,3.3068181818181817,44,Mallrats (1995)
3591,3.3055555555555554,18,Mr. Mom (1983)
203,3.3043478260869565,23,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"
468,3.303030303030303,33,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
3174,3.3,35,Man on the Moon (1999)
1569,3.298076923076923,52,My Best Friend's Wedding (1997)
2706,3.2972972972972974,111,American Pie (1999)
112,3.295918367346939,49,Rumble in the Bronx (Hont faan kui) (1995)
58998,3.2954545454545454,22,Forgetting Sarah Marshall (2008)
33004,3.2941176470588234,34,"Hitchhiker's Guide to the Galaxy, The (2005)"
104,3.2925531914893615,94,Happy Gilmore (1996)
1689,3.2916666666666665,12,"Man Who Knew Too Little, The (1997)"
5577,3.2916666666666665,12,Igby Goes Down (2002)
1883,3.2903225806451615,31,Bulworth (1998)
18,3.2884615384615383,26,Four Rooms (1995)
33615,3.2857142857142856,28,Madagascar (2005)
2124,3.2857142857142856,35,"Addams Family, The (1991)"
2282,3.2857142857142856,14,Pecker (1998)
2617,3.2848101265822787,79,"Mummy, The (1999)"
7,3.2830188679245285,53,Sabrina (1995)
145,3.2790697674418605,43,Bad Boys (1995)
7293,3.2758620689655173,29,50 First Dates (2004)
2294,3.2735849056603774,53,Antz (1998)
53125,3.272727272727273,33,Pirates of the Caribbean: At World's End (2007)
550,3.272727272727273,11,Threesome (1994)
3812,3.272727272727273,11,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972)
48385,3.272727272727273,44,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)
2683,3.2723214285714284,112,Austin Powers: The Spy Who Shagged Me (1999)
62434,3.269230769230769,13,Zack and Miri Make a Porno (2008)
32031,3.269230769230769,13,Robots (2005)
7346,3.269230769230769,13,"Girl Next Door, The (2004)"
49286,3.269230769230769,13,"Holiday, The (2006)"
5,3.267857142857143,56,Father of the Bride Part II (1995)
2012,3.265957446808511,94,Back to the Future Part III (1990)
2015,3.263157894736842,19,"Absent-Minded Professor, The (1961)"
852,3.2596153846153846,52,Tin Cup (1996)
3608,3.2586206896551726,29,Pee-wee's Big Adventure (1985)
2478,3.2580645161290325,31,¡Three Amigos! (1986)
1513,3.2555555555555555,45,Romy and Michele's High School Reunion (1997)
1378,3.25,28,Young Guns (1988)
5945,3.25,34,About Schmidt (2002)
532,3.25,18,Serial Mom (1994)
371,3.25,20,"Paper, The (1994)"
378,3.25,12,Speechless (1994)
